aX,aY,aZ,gX,gY,gZ
0.059692,0.658325,-0.792236,-42.907711,-34.240723,-1.708984
0.074219,0.691162,-0.851440,-38.330078,-47.119137,-0.305176
0.082031,0.655762,-0.723633,-37.048340,-66.162109,-4.028320
0.088257,0.678101,-0.508789,-33.874512,-54.992672,-5.187988
0.102661,0.654663,-0.567871,-29.174803,-44.738766,-7.873535
0.127197,0.599609,-0.668457,-23.742674,-38.085937,-11.291503
0.149414,0.614014,-0.683350,-25.695799,-44.006344,-8.544922
0.176147,0.729004,-0.772095,-19.897461,-52.062984,-12.817382
0.179321,0.650146,-0.721558,-19.958496,-59.631344,-19.653320
0.187622,0.494385,-0.560913,-31.249998,-64.575195,-22.155760
0.195435,0.489380,-0.523926,-41.381832,-53.894039,-10.070800
0.214966,0.569824,-0.476074,-47.241207,-40.283199,-9.277344
0.232544,0.612549,-0.643066,-45.288082,-33.020020,-13.000487
0.244995,0.666260,-0.811768,-30.395506,-38.024902,-17.395020
0.239746,0.653687,-0.742676,-5.798339,-61.706539,-20.874022
0.225342,0.493042,-0.411987,5.187988,-60.546871,-18.310547
0.245850,0.383789,-0.288208,2.136230,-48.828121,-9.399414
0.267456,0.463501,-0.444092,-14.587401,-22.338865,10.742187
0.285034,0.471069,-0.567139,-24.475096,-12.023925,20.324705
0.312256,0.530151,-0.833374,-24.963377,-24.353025,38.879395
0.253296,0.539429,-0.813843,-23.742674,-39.794922,44.311520
0.223145,0.484619,-0.383057,-23.925779,-66.833496,50.476070
0.228760,0.510254,-0.280762,-17.211914,-47.180172,61.218258
0.262939,0.636597,-0.353516,-15.075683,-33.630371,62.011715
0.288086,0.710693,-0.474487,-14.648437,-17.700195,48.950191
0.281128,0.666504,-0.574707,-4.333496,-13.549804,37.536621
0.243896,0.642212,-0.611206,0.366211,-27.404783,40.283199
0.242310,0.664307,-0.485718,2.929687,-28.930662,40.100098
0.240479,0.622314,-0.463135,12.084960,-23.498533,41.748043
0.256226,0.661743,-0.429810,17.395020,-19.958496,48.645016
0.285889,0.859131,-0.418091,19.775391,-15.014647,45.471188
0.267578,0.751465,-0.459595,25.146482,-5.126953,18.188477
0.238770,0.605469,-0.474243,22.827147,1.770019,12.023925
0.225464,0.564331,-0.560303,16.235352,7.080078,41.809078
0.228394,0.715942,-0.657227,12.573241,4.150391,53.649899
0.242187,0.881958,-0.570435,6.103515,-7.751464,62.805172
0.238892,0.927368,-0.551636,13.549804,-5.554199,49.011227
0.223389,0.796387,-0.593384,19.653320,-3.601074,39.428711
0.187988,0.717896,-0.539307,18.554687,-3.723144,37.170410
0.175781,0.698120,-0.559937,15.686034,4.211426,43.457027
0.172363,0.719238,-0.633545,2.136230,7.812500,57.189938
0.174072,0.909912,-0.686279,-3.112793,7.751464,61.035152
0.179687,1.009644,-0.667114,0.671387,0.427246,50.842281
0.176514,0.994263,-0.617187,14.465331,-8.422852,27.954100
0.123169,0.763306,-0.540527,22.216795,-9.094238,18.188477
0.095215,0.519897,-0.425537,25.207518,-6.469726,22.827147
0.112549,0.693848,-0.527954,10.253905,10.498046,56.518551
0.107178,0.821411,-0.620972,2.502441,17.150879,64.086914
0.093140,0.914307,-0.663208,8.239746,12.939452,58.288570
0.059326,0.957886,-0.529541,14.099120,1.464844,48.156734
0.048950,0.931763,-0.508545,17.822266,5.493164,38.146973
0.034668,0.876465,-0.534058,8.483887,7.446289,35.461426
0.023193,0.766602,-0.471558,7.080078,9.338379,35.156250
0.026611,0.931885,-0.542725,14.404296,19.775391,46.752926
0.022095,1.011963,-0.597168,21.484373,21.484373,39.001465
0.004272,0.920776,-0.581177,25.390623,17.639160,30.578611
-0.013306,0.920898,-0.477417,19.409180,13.244628,28.869627
-0.025024,0.971436,-0.475952,18.859863,21.606443,27.099607
-0.050659,0.924683,-0.594360,25.207518,23.437498,20.690916
-0.052734,0.893433,-0.581787,21.423338,19.897461,23.620604
-0.050049,0.937622,-0.570557,12.023925,19.470215,26.794432
-0.052002,0.965210,-0.605469,11.901855,16.174316,18.554687
-0.060425,0.917847,-0.515869,12.268065,11.779784,16.601562
-0.068848,0.906738,-0.408081,13.000487,11.535644,15.686034
-0.075928,0.896851,-0.406494,16.235352,21.301268,15.380858
-0.095093,0.912231,-0.482666,17.578125,24.902342,17.822266
-0.108887,0.948853,-0.576294,16.479492,26.184080,22.766111
-0.110229,0.949951,-0.599243,14.526366,18.859863,22.277830
-0.105103,0.923340,-0.511719,9.521484,9.460449,20.141600
-0.108154,0.927368,-0.365845,6.774902,10.620116,19.042969
-0.121704,0.967285,-0.391357,9.033203,22.705076,15.380858
-0.132324,0.980225,-0.447144,17.150879,31.066893,11.352538
-0.138428,1.015869,-0.563721,18.981934,31.555174,9.277344
-0.142456,1.008423,-0.609863,13.305663,28.442381,-0.122070
-0.134888,0.825195,-0.521362,6.408691,19.287109,-8.422852
-0.130249,0.795288,-0.449707,4.882812,15.258788,8.605957
-0.138916,0.937134,-0.407104,8.850098,18.554687,15.197753
-0.137695,0.996338,-0.442627,20.019531,25.329588,7.324218
-0.137451,0.984131,-0.469482,22.705076,28.015135,-4.150391
-0.154419,0.927002,-0.512329,20.202635,27.587889,-4.699707
-0.173828,0.881592,-0.495361,12.634276,23.864744,2.014160
-0.162354,0.911743,-0.433838,1.586914,20.935057,10.070800
-0.140991,0.993286,-0.357422,1.708984,29.296873,3.662109
-0.155273,0.917236,-0.404419,6.774902,32.775879,-0.305176
-0.161743,0.943481,-0.445068,16.723633,32.531738,0.976562
-0.163086,0.990112,-0.429199,15.319823,29.846189,-5.676269
-0.182251,0.939819,-0.400146,11.047362,31.555174,-12.451171
-0.182617,0.858276,-0.538696,5.126953,37.658691,-10.681151
-0.164307,0.963745,-0.487549,3.967285,23.742674,6.286621
-0.160645,1.008545,-0.358887,8.483887,15.441894,5.737304
-0.178711,0.937378,-0.322144,13.732909,21.850584,0.793457
-0.190796,0.871094,-0.362671,16.113281,28.991697,0.427246
-0.183594,0.938477,-0.350708,-1.586914,34.301758,1.098633
-0.190674,1.025269,-0.412720,-17.822266,40.100098,-18.615723
-0.191162,0.918823,-0.479614,-23.071287,39.489746,-24.719236
-0.186768,0.921143,-0.507080,-29.357908,34.362793,-22.094725
-0.192627,0.813965,-0.508057,-21.118162,23.620604,-18.188477
-0.187378,0.665894,-0.371460,-26.000975,15.136718,12.512206
-0.176025,1.005371,-0.273560,-31.249998,21.850584,22.399900
-0.190186,1.109619,-0.490356,-40.771481,47.546383,-6.164550
-0.197021,0.963379,-0.594971,-51.269527,46.508785,-46.874996
-0.192139,0.785522,-0.636719,-54.443356,31.127928,-36.865234
-0.201538,0.836914,-0.628784,-50.292965,24.963377,-28.564451
-0.197021,0.769287,-0.467896,-40.588375,15.686034,-20.385740
-0.189209,0.807983,-0.423462,-57.373043,29.296873,-10.925292
-0.196777,0.940918,-0.614380,-40.527340,39.489746,-13.488769
-0.210571,0.976196,-0.644653,8.178711,30.639647,-25.573729
-0.210815,0.986328,-0.577637,-15.258788,27.526854,-36.926270
-0.223389,0.823364,-0.642456,-22.033689,30.273436,-41.381832
-0.213745,0.743896,-0.576416,-19.104004,25.939939,-31.555174
-0.206055,0.987183,-0.580200,-20.690916,31.066893,-11.657714
-0.204590,1.039917,-0.666138,-24.719236,37.658691,-29.968260
-0.204346,0.950195,-0.719238,-26.245115,33.020020,-42.968746
-0.216309,0.851074,-0.659058,-31.921385,23.986814,-52.368160
-0.218384,0.838379,-0.670288,-39.062500,25.573729,-46.936031
-0.208862,0.902100,-0.733643,-40.832516,24.536131,-42.602535
-0.197266,0.961182,-0.704956,-39.001465,23.010252,-45.410152
-0.189209,0.911133,-0.744995,-28.015135,23.315428,-54.626461
-0.187134,0.888550,-0.773926,-20.507811,19.836426,-59.875484
-0.183228,0.800049,-0.806152,-19.897461,9.155273,-61.767574
-0.158691,0.771729,-0.711426,-29.174803,5.004883,-56.579586
-0.145508,0.890259,-0.804932,-46.386715,7.446289,-47.058102
-0.138062,0.877441,-0.825684,-50.231930,-0.671387,-54.382320
0.188110,0.663208,-0.611084,23.681639,-1.464844,36.743164
0.176025,0.642090,-0.661621,35.217285,-0.366211,42.053219
0.181274,0.660278,-0.640259,33.691406,-3.112793,48.889156
0.165405,0.752197,-0.672607,29.907225,1.220703,48.889156
0.151489,0.753052,-0.715454,24.475096,-0.732422,47.180172
0.127075,0.668213,-0.581787,13.549804,-6.774902,42.663570
0.121826,0.607666,-0.528687,9.765625,-0.488281,50.292965
0.121704,0.779785,-0.584351,12.390136,9.033203,60.302731
0.119751,0.900635,-0.673706,19.165039,9.582520,52.124020
0.099976,0.806030,-0.745605,31.677244,5.981445,32.104492
0.090820,0.752563,-0.728516,31.372068,-2.990722,26.550291
0.072266,0.664551,-0.616821,29.113768,-5.676269,29.785154
0.048340,0.678101,-0.538696,23.254393,-2.197266,41.687008
0.059082,0.834229,-0.577026,20.263670,7.202148,52.490231
0.062012,0.912231,-0.617310,18.188477,11.596679,46.386715
0.047729,0.837646,-0.665771,26.733397,10.253905,38.879395
0.006592,0.788696,-0.572266,40.466305,2.258301,36.682129
-0.002319,0.777588,-0.546143,36.437988,7.080078,40.161129
-0.009644,0.864136,-0.601685,30.212400,9.765625,43.945309
-0.006348,0.923584,-0.509399,13.732909,7.629394,42.602535
-0.009644,0.938354,-0.515015,4.577637,14.892577,35.217285
-0.024658,0.928101,-0.639771,24.108885,15.380858,22.766111
-0.034790,0.848267,-0.616943,40.161129,10.192870,19.714355
-0.039673,0.760620,-0.503052,45.593258,7.385253,22.949217
-0.046509,0.807251,-0.528931,26.489256,14.404296,35.888672
-0.066528,0.932617,-0.530151,12.451171,13.610839,35.400391
-0.069458,0.930664,-0.501099,7.080078,13.244628,26.733397
-0.069336,0.926880,-0.530151,21.972654,14.831542,21.179197
-0.086670,0.881104,-0.507324,27.832029,11.474608,15.869140
-0.106201,0.820679,-0.464600,27.587889,13.549804,16.540527
-0.108276,0.919434,-0.557495,25.512693,20.874022,24.414061
-0.101929,0.942993,-0.535522,21.606443,14.099120,25.085447
-0.090820,0.978760,-0.429199,21.728514,12.817382,24.658201
-0.118042,1.003540,-0.448853,25.756834,18.859863,19.958496
-0.135010,0.989380,-0.470947,30.151365,22.338865,10.192870
-0.146118,0.942749,-0.513306,31.860350,21.667479,7.202148
-0.137085,0.941040,-0.467407,28.991697,15.808105,6.958007
-0.138916,0.944092,-0.438477,27.160643,14.587401,8.056641
-0.149170,0.938354,-0.372559,25.024412,16.174316,10.070800
-0.145386,0.998169,-0.351196,22.766111,20.385740,12.512206
-0.143311,1.054443,-0.445190,23.193357,30.639647,9.521484
-0.146240,1.047974,-0.483887,27.038572,29.174803,0.305176
-0.162354,1.052856,-0.485718,27.099607,23.071287,-5.737304
-0.188721,0.970093,-0.430420,25.634764,21.789549,-9.826660
-0.177124,0.817993,-0.380981,17.883301,21.362303,-2.929687
-0.158325,0.883911,-0.372192,9.338379,23.376463,25.085447
-0.139038,1.142700,-0.368286,9.704590,25.146482,26.794432
-0.162109,1.138062,-0.383179,15.319823,30.761717,-1.770019
-0.180298,1.015503,-0.418457,25.390623,33.996582,-24.597166
-0.202393,0.703369,-0.459717,30.639647,24.902342,-3.112793
-0.151611,0.775513,-0.393921,27.526854,20.385740,18.249512
-0.148315,1.079590,-0.246582,9.033203,21.179197,30.456541
-0.157593,1.087524,-0.210083,-9.460449,37.414551,-1.403808
-0.192017,0.971069,-0.320068,-11.962890,45.471188,-10.681151
-0.217041,0.979614,-0.468994,-5.249023,47.729488,-9.094238
-0.209961,0.831299,-0.593018,5.249023,39.733887,-9.033203
-0.194946,0.753296,-0.607544,-6.164550,17.333984,12.573241
-0.178589,0.982666,-0.397461,-16.052246,5.004883,27.648924
-0.188843,1.204224,-0.229980,-31.860350,8.850098,15.563964
-0.201050,1.110229,-0.273193,-46.752926,37.170410,-28.259275
-0.209961,0.823486,-0.435059,-56.274410,42.968746,-30.395506
-0.213745,0.768188,-0.465210,-53.527828,39.306641,-19.897461
-0.207031,0.807129,-0.468994,-36.743164,35.339355,2.624511
-0.201782,0.870239,-0.466553,-39.245605,34.362793,11.535644
-0.193604,0.992554,-0.437378,-39.184570,34.118652,5.615234
-0.229858,0.976440,-0.377686,-40.283199,38.879395,-21.240232
-0.249756,0.876465,-0.420288,-37.353516,56.091305,-41.259762
-0.242065,0.805176,-0.584717,-49.499508,59.631344,-28.625486
-0.222168,0.950317,-0.666016,-56.335445,55.419918,-26.000975
-0.237915,0.934937,-0.692749,-58.410641,43.579098,-36.193848
-0.240234,0.917603,-0.682739,-73.059082,36.315918,-42.846676
-0.242065,0.820312,-0.736572,-23.498533,31.433104,-42.053219
-0.223877,0.760986,-0.633423,-10.437011,23.376463,-34.851074
-0.221436,0.907349,-0.479370,-31.249998,21.423338,-25.207518
-0.236816,0.937866,-0.481201,-44.006344,32.165527,-41.564938
-0.260010,0.790161,-0.528198,-43.884274,35.827637,-48.950191
-0.251953,0.849731,-0.703125,-43.457027,43.457027,-39.184570
-0.250732,0.955444,-0.792969,-38.940430,37.963867,-35.888672
-0.250732,0.941406,-0.817017,-33.264160,22.033689,-48.034664
-0.248413,0.890259,-0.724854,-31.982420,17.517090,-49.133297
-0.242065,0.884888,-0.733765,-24.963377,19.897461,-54.260250
-0.235718,0.839355,-0.779053,-25.390623,22.338865,-59.143063
-0.242065,0.830566,-0.890747,-34.118652,20.202635,-55.847164
-0.257935,0.891724,-0.967163,-53.894039,8.361816,-50.842281
-0.249146,0.912354,-0.944580,-61.767574,-9.033203,-52.856441
-0.235352,0.875244,-0.889648,-51.147457,-23.315428,-58.898922
-0.216064,0.711670,-0.777832,-35.827637,-23.620604,-55.725094
-0.184326,0.578369,-0.859741,-32.165527,-21.423338,-47.058102
-0.150024,0.710815,-0.872070,-45.043941,-26.000975,-26.672361
-0.138672,0.773437,-0.878784,-57.128902,-31.921385,-32.592773
-0.138794,0.699829,-0.834839,-60.913082,-39.001465,-43.884274
-0.122437,0.584595,-0.797974,-60.180660,-37.353516,-45.227047
-0.097290,0.378906,-0.838257,-54.687496,-33.325195,-38.330078
-0.085327,0.341553,-0.864014,-54.687496,-33.691406,-5.187988
-0.045288,0.628906,-0.920898,-56.030270,-35.949707,7.202148
-0.031250,0.679565,-0.884399,-52.917477,-45.104977,-12.817382
-0.026611,0.396484,-0.818604,-45.043941,-51.391598,-36.193848
-0.023071,0.326416,-0.773926,-34.973145,-50.170895,-21.545408
-0.006958,0.319336,-0.763306,-30.334471,-46.752926,-10.742187
0.020996,0.410034,-0.754761,-34.240723,-45.166012,7.019042
0.048828,0.499756,-0.799805,-29.602049,-44.250484,12.756347
0.059570,0.562622,-0.865234,-13.244628,-45.349117,11.474608
0.052979,0.515259,-0.846436,-6.225585,-51.086422,3.784179
0.069092,0.268433,-0.682861,-3.967285,-58.166500,-4.638672
0.077881,0.280151,-0.689697,-21.545408,-48.889156,20.324705
0.077026,0.458984,-0.723999,-30.944822,-48.522945,28.564451
0.093750,0.482300,-0.714233,-30.944822,-50.781246,26.306150
0.113647,0.486694,-0.737549,-20.507811,-51.086422,26.977537
0.137085,0.516968,-0.716309,-17.822266,-55.297848,22.094725
0.146606,0.404785,-0.657349,-16.052246,-52.978512,18.493652
0.147827,0.330811,-0.741089,-10.192870,-43.579098,22.705076
0.157837,0.352905,-0.778687,-12.023925,-44.311520,34.912109
0.171631,0.507446,-0.808594,-8.300781,-52.612301,35.888672
0.170044,0.523926,-0.768555,3.112793,-57.495113,33.996582
0.174438,0.440063,-0.538574,24.047850,-66.955566,36.865234
0.177368,0.410156,-0.471558,30.212400,-52.062984,41.809078
0.181641,0.373901,-0.602783,33.813477,-41.320797,45.471188
0.183838,0.427979,-0.615479,34.179687,-40.588375,50.231930
0.188843,0.479492,-0.578491,17.944336,-40.893551,46.630856
0.174438,0.572144,-0.649658,17.211914,-39.428711,47.607418
0.156128,0.480591,-0.476562,19.470215,-45.959469,49.377438
0.152466,0.479370,-0.300049,27.893064,-39.245605,60.729977
0.146851,0.486328,-0.384521,36.560059,-12.878417,65.673828
0.146362,0.566284,-0.511841,31.616209,-8.483887,68.054199
0.145264,0.769165,-0.621216,16.052246,-4.272461,64.453125
0.139648,0.847534,-0.692017,9.948730,-8.117676,48.583981
0.110840,0.879272,-0.602661,19.409180,-20.996092,25.573729
0.069824,0.579834,-0.457764,33.386230,-19.958496,14.892577
-0.176514,0.986694,-0.401367,5.676269,39.062500,-2.929687
-0.178223,1.021362,-0.446899,7.690429,36.621094,-5.065917
-0.186157,0.923584,-0.398804,10.131835,28.259275,-7.263183
-0.191895,0.914307,-0.353760,10.437011,24.597166,1.464844
-0.206787,0.957397,-0.291870,7.690429,30.883787,0.305176
-0.208130,0.897217,-0.354980,3.234863,34.729004,1.464844
-0.201294,0.934814,-0.427368,-3.479004,34.240723,13.854980
-0.200562,0.992798,-0.401489,-3.112793,25.451658,16.601562
-0.218140,1.069702,-0.308472,-1.586914,23.986814,9.643555
-0.240356,0.971558,-0.283813,-2.746582,30.029295,-10.070800
-0.231689,0.907349,-0.386475,-4.760742,38.818359,-11.901855
-0.226562,0.929443,-0.407715,-10.986327,34.301758,-4.150391
-0.220947,0.967529,-0.384644,-12.329101,32.104492,-5.126953
-0.218628,0.961182,-0.432983,-16.174316,32.836914,-11.657714
-0.221680,0.958374,-0.438599,-24.963377,27.343748,-15.991210
-0.233398,0.926147,-0.357910,-36.560059,26.428221,-23.132322
-0.234375,0.880249,-0.327148,-38.757324,31.066893,-24.475096
-0.229248,0.855835,-0.413208,-29.052732,40.832516,-15.563964
-0.229614,0.862305,-0.433716,-28.686522,38.879395,-3.784179
-0.234497,0.918335,-0.420410,-23.437498,38.024902,-3.234863
-0.239868,0.900513,-0.491333,-18.066406,38.818359,-5.859375
-0.231934,0.941650,-0.500977,-19.226074,34.912109,-9.582520
-0.233032,0.980835,-0.455322,-32.043457,33.569336,-21.484373
-0.237061,0.925781,-0.462891,-39.123535,35.461426,-34.729004
-0.238770,0.850342,-0.443481,-41.320797,33.996582,-34.057617
-0.234985,0.813721,-0.469238,-42.663570,35.339355,-27.709959
-0.231323,0.784058,-0.517578,-40.527340,34.851074,-16.967773
-0.228271,0.894287,-0.511475,-43.212887,31.433104,-10.559081
-0.236816,1.091309,-0.491089,-41.687008,31.677244,-15.686034
-0.258545,1.003052,-0.547974,-31.005857,36.499023,-44.067379
-0.257324,0.903809,-0.570312,-20.507811,37.658691,-47.851559
-0.237305,0.905273,-0.610962,-21.728514,37.231445,-39.550781
-0.231079,1.006226,-0.664307,-30.212400,33.142090,-32.775879
-0.235840,1.014771,-0.681763,-34.118652,25.207518,-42.175289
-0.253784,1.032959,-0.671509,-35.217285,17.578125,-55.541988
-0.265015,1.020142,-0.631714,-34.790039,15.502929,-61.462399
-0.255371,0.963135,-0.628540,-30.883787,14.709472,-69.274902
-0.242798,0.924805,-0.635498,-26.489256,13.732909,-71.411133
-0.209106,0.854614,-0.673096,-27.038572,12.207030,-68.115234
-0.181030,0.851807,-0.761475,-30.822752,10.375976,-66.345215
-0.177734,0.858398,-0.767090,-41.809078,-0.915527,-66.528320
-0.166016,0.893555,-0.679443,-39.245605,-8.483887,-68.847656
-0.156006,0.851196,-0.630249,-33.691406,-8.789063,-72.204590
-0.121338,0.696655,-0.613281,-21.728514,-6.225585,-72.875977
-0.100586,0.693604,-0.661011,-25.329588,-1.342773,-57.922359
-0.072876,0.771851,-0.748657,-43.273922,-7.019042,-53.771969
-0.061035,0.794678,-0.746704,-47.729488,-11.352538,-55.908199
-0.047607,0.741455,-0.733521,-42.968746,-16.357422,-60.119625
-0.020752,0.692017,-0.733398,-37.658691,-16.357422,-58.227535
-0.006714,0.660034,-0.739380,-37.048340,-15.747069,-53.833004
0.022217,0.584839,-0.774292,-37.292480,-16.784668,-49.804684
0.041748,0.572876,-0.834351,-39.489746,-20.874022,-40.405270
0.047485,0.577271,-0.865967,-44.555660,-29.296873,-34.606934
0.053345,0.607422,-0.837280,-44.311520,-40.527340,-29.785154
0.048584,0.583740,-0.721924,-41.137691,-43.273922,-29.174803
0.055542,0.472778,-0.710205,-33.752441,-39.306641,-23.559568
0.064819,0.506836,-0.724243,-32.287598,-36.743164,-3.723144
0.079346,0.642334,-0.703857,-27.038572,-34.484863,-0.793457
0.083862,0.659668,-0.839600,-22.521971,-32.897949,-3.967285
0.073242,0.581665,-0.785156,-20.263670,-45.654293,-12.329101
0.078735,0.519531,-0.706055,-21.423338,-52.673336,-11.840819
0.096558,0.517700,-0.665894,-25.085447,-50.476070,-0.854492
0.116333,0.583740,-0.533203,-26.062010,-50.292965,0.671387
0.145508,0.608032,-0.564575,-22.705076,-37.170410,-3.601074
0.157471,0.615845,-0.700195,-12.878417,-26.184080,-7.019042
0.181030,0.554443,-0.838989,-9.094238,-33.447266,-9.704590
0.180542,0.473999,-0.686768,-10.009766,-56.457516,-17.395020
0.180054,0.343018,-0.586060,-6.530761,-58.532711,-12.878417
0.195557,0.373047,-0.580566,-3.417969,-51.818844,20.751951
0.235840,0.627197,-0.571045,-0.854492,-50.598141,33.020020
0.254761,0.671143,-0.587036,9.338379,-48.828121,27.587889
0.251709,0.625122,-0.609985,15.808105,-49.743649,14.099120
0.243530,0.582520,-0.627686,15.563964,-55.297848,12.817382
0.245605,0.578613,-0.516113,15.563964,-56.945797,13.366698
0.248901,0.509155,-0.452637,17.761230,-50.781246,18.432617
0.251709,0.521729,-0.449829,17.211914,-43.518063,39.978027
0.276733,0.681274,-0.450317,19.287109,-41.564938,48.828121
0.281372,0.764771,-0.545898,27.404783,-36.804199,46.142574
0.263794,0.681274,-0.426392,22.827147,-43.090816,30.639647
0.265015,0.665771,-0.378418,15.441894,-33.142090,22.583006
0.278198,0.622803,-0.515747,11.596679,-23.986814,23.132322
0.272827,0.639893,-0.553833,0.061035,-24.902342,37.170410
0.265015,0.823364,-0.394653,0.366211,-32.165527,49.865719
0.264038,0.855957,-0.402832,22.583006,-19.653320,39.428711
0.261841,0.738525,-0.575073,33.325195,-15.319823,34.912109
0.256714,0.714478,-0.524780,30.395506,-22.949217,37.841797
0.248413,0.735474,-0.477051,13.366698,-21.423338,37.170410
0.235229,0.724365,-0.541748,7.080078,-15.747069,36.132812
0.246460,0.814453,-0.538330,6.103515,-17.028809,39.367676
0.248901,0.863037,-0.487793,15.624999,-18.554687,35.095215
0.244507,0.748657,-0.476929,34.729004,-18.310547,27.099607
0.232910,0.609131,-0.501831,38.330078,-17.700195,35.766602
0.225342,0.755615,-0.517822,32.775879,-17.456055,57.678219
0.218750,0.795776,-0.485718,22.583006,-18.737793,56.701656
0.189331,0.824097,-0.425171,15.869140,-15.258788,52.551266
0.171387,0.921997,-0.392090,17.456055,-13.061522,51.208492
0.170166,0.958618,-0.387329,26.855467,-6.958007,37.536621
0.171021,0.887207,-0.431274,35.888672,-1.708984,24.780272
0.157349,0.721313,-0.535278,36.682129,-4.699707,30.151365
0.144165,0.802856,-0.437378,21.850584,-17.883301,52.307125
0.136353,0.886108,-0.408203,11.352538,-16.601562,57.983395
0.129028,0.948975,-0.354614,14.282226,-16.906738,51.940914
0.126221,0.939331,-0.214355,18.798828,-14.709472,48.522945
0.107544,0.951416,-0.279785,28.137205,-1.098633,44.250484
0.091919,1.007935,-0.363647,30.090330,7.446289,38.635254
0.074585,1.002686,-0.511963,28.259275,7.019042,31.005857
0.070801,0.816650,-0.522705,18.920898,-3.784179,27.709959
0.069702,0.936768,-0.294067,3.601074,-17.944336,46.813961
0.052368,0.975830,-0.213745,1.892090,-9.399414,43.151852
0.036743,0.951172,-0.270508,1.770019,13.366698,40.405270
0.037476,1.014404,-0.443481,15.808105,17.578125,40.344234
0.040771,1.030640,-0.517456,34.057617,12.695312,32.653809
0.035522,1.018555,-0.507202,30.761717,2.075195,20.996092
0.006104,0.871826,-0.401001,23.559568,-1.892090,16.052246
-0.004517,0.837036,-0.304443,11.962890,-0.915527,27.893064
-0.004272,0.959473,-0.291138,10.864257,6.835937,40.832516
-0.000366,1.054565,-0.288452,15.075683,9.582520,33.447266
-0.016113,0.910645,-0.295288,21.179197,14.465331,16.235352
-0.031860,0.856689,-0.320313,16.906738,18.737793,20.324705
-0.058350,0.910156,-0.344727,7.873535,18.737793,31.982420
-0.077148,1.031616,-0.377808,6.652832,19.531250,31.982420
-0.058594,1.088501,-0.411743,6.713867,19.165039,28.381346
-0.063110,1.131104,-0.423340,13.061522,13.916015,20.080564
-0.089600,1.023560,-0.316650,15.747069,8.544922,11.108397
-0.123047,0.898560,-0.174072,10.192870,8.361816,10.253905
-0.126587,0.935059,-0.209961,6.835937,23.681639,29.785154
-0.109619,1.167603,-0.367798,10.131835,24.658201,29.541014
-0.097290,1.168335,-0.359009,12.268065,19.592285,16.906738
-0.220093,0.999512,-0.523926,-13.366698,12.756347,-31.799314
-0.215454,0.947021,-0.458618,-7.873535,15.258788,-30.883787
-0.204102,1.061523,-0.552734,-7.385253,23.071287,-29.846189
-0.198364,1.023438,-0.694214,-13.793944,21.423338,-43.640133
-0.197510,0.951172,-0.744751,-19.714355,6.652832,-50.170895
-0.200195,0.907715,-0.650391,-27.282713,-2.319336,-47.668453
-0.190308,0.997314,-0.552002,-31.799314,-7.751464,-42.297359
-0.180786,1.019531,-0.535278,-28.198240,-3.906250,-49.316402
-0.156128,1.003540,-0.537231,-26.123045,1.037598,-60.058590
-0.124756,0.878784,-0.625122,-26.062010,1.464844,-63.903805
-0.092041,0.852661,-0.646118,-34.790039,-4.638672,-59.387203
-0.082642,0.898193,-0.638428,-40.832516,-11.108397,-56.030270
-0.067017,0.903809,-0.619629,-41.564938,-12.817382,-58.471676
-0.034180,0.829834,-0.665405,-39.184570,-12.390136,-61.096188
-0.016846,0.792236,-0.701660,-36.193848,-16.174316,-58.471676
0.008667,0.691895,-0.654541,-38.574219,-23.864744,-51.330563
0.033081,0.659180,-0.693970,-39.001465,-23.925779,-44.250484
0.043457,0.763428,-0.738770,-44.494625,-29.785154,-33.935547
0.044922,0.766602,-0.690918,-44.250484,-38.940430,-40.161129
0.062622,0.670532,-0.642090,-36.560059,-39.733887,-37.292480
0.089722,0.707642,-0.644287,-32.714844,-39.367676,-32.836914
0.098267,0.657715,-0.651611,-21.484373,-41.259762,-33.020020
0.103027,0.592651,-0.627075,-27.160643,-43.518063,-29.907225
0.104736,0.656616,-0.653809,-37.597656,-43.334957,-20.385740
0.112061,0.767822,-0.611328,-37.475586,-45.471188,-22.766111
0.123169,0.635498,-0.669067,-28.564451,-41.137691,-35.949707
0.143066,0.476929,-0.681152,-24.047850,-46.081539,-30.578611
0.161377,0.510498,-0.595703,-25.634764,-55.297848,-12.878417
0.185669,0.561279,-0.567871,-26.245115,-52.246090,-10.925292
0.206421,0.541382,-0.520020,-37.292480,-47.973629,-8.300781
0.215820,0.634155,-0.503662,-43.823238,-38.208008,-5.798339
0.224854,0.744141,-0.634155,-23.132322,-29.235838,-21.301268
0.233887,0.494019,-0.671387,-13.793944,-32.531738,-26.062010
0.234253,0.457520,-0.621216,-14.465331,-40.039062,-11.840819
0.228760,0.515259,-0.604004,-16.418457,-44.006344,2.685547
0.244263,0.577881,-0.457886,-15.380858,-39.550781,5.981445
0.260498,0.597046,-0.666992,-9.277344,-30.517576,8.239746
0.252075,0.551758,-0.784912,9.643555,-38.330078,22.033689
0.253662,0.597168,-0.506592,14.404296,-58.837887,35.644531
0.251831,0.558594,-0.474121,12.939452,-50.354000,34.606934
0.255981,0.513794,-0.458008,0.976562,-45.898434,47.241207
0.260132,0.741455,-0.447754,-4.089355,-42.724606,51.452633
0.254517,0.826172,-0.523682,-0.549316,-36.071777,38.513184
0.248901,0.783203,-0.561523,15.319823,-37.902832,22.521971
