"aX,aY,aZ,gX,gY,gZ"
"0.008667,-0.045776,0.997803,-0.244141,0.000000,-0.244141"
"0.009155,-0.046265,1.000854,-0.305176,-0.122070,-0.244141"
"0.010254,-0.046021,1.001953,-0.244141,0.000000,-0.305176"
"0.012573,-0.044312,1.000977,-0.183105,0.122070,-0.305176"
"0.012939,-0.043823,0.999023,-0.244141,0.061035,-0.305176"
"0.010864,-0.045898,1.002319,-0.366211,-0.061035,-0.305176"
"0.010620,-0.046753,1.003784,-0.244141,0.000000,-0.244141"
"0.009277,-0.046997,1.000732,-0.183105,0.061035,-0.305176"
"0.008423,-0.046631,0.997559,-0.183105,0.122070,-0.244141"
"0.008423,-0.046631,0.998169,-0.366211,0.000000,-0.366211"
"0.010986,-0.045654,1.003418,-0.244141,0.000000,-0.366211"
"0.013550,-0.043701,1.001831,-0.122070,0.061035,-0.305176"
"0.013428,-0.044678,0.997681,-0.244141,0.061035,-0.305176"
"0.012451,-0.045410,0.998657,-0.366211,0.000000,-0.305176"
"0.010132,-0.046509,1.003662,-0.305176,0.000000,-0.366211"
"0.009644,-0.046875,0.999756,-0.122070,0.122070,-0.366211"
"0.010010,-0.046265,0.996460,-0.183105,0.061035,-0.305176"
"0.011230,-0.045288,0.999878,-0.366211,-0.061035,-0.305176"
"0.010986,-0.044556,1.004639,-0.305176,0.000000,-0.305176"
"0.011475,-0.044434,0.999023,-0.122070,0.122070,-0.305176"
"0.011475,-0.044434,0.997559,-0.244141,0.000000,-0.305176"
"0.011230,-0.045166,1.000732,-0.366211,-0.061035,-0.305176"
"0.010254,-0.046509,1.004272,-0.305176,0.000000,-0.366211"
"0.009888,-0.046143,1.000244,-0.244141,0.122070,-0.305176"
"0.009399,-0.045166,0.998657,-0.244141,0.000000,-0.305176"
"0.008423,-0.045898,1.000977,-0.366211,-0.061035,-0.305176"
"0.009033,-0.044800,1.004028,-0.305176,-0.061035,-0.305176"
"0.009888,-0.044067,0.998779,-0.183105,0.183105,-0.244141"
"0.010742,-0.044189,0.996582,-0.244141,0.061035,-0.305176"
"0.011475,-0.045044,1.000610,-0.244141,0.000000,-0.305176"
"0.012085,-0.046021,1.003174,-0.244141,0.000000,-0.244141"
"0.010010,-0.046753,0.999023,-0.183105,0.122070,-0.244141"
"0.009399,-0.046753,0.997192,-0.305176,0.000000,-0.305176"
"0.010010,-0.046631,0.999756,-0.366211,0.000000,-0.305176"
"0.011597,-0.045288,1.004517,-0.366211,0.061035,-0.305176"
"0.011230,-0.044556,1.004028,-0.183105,0.122070,-0.244141"
"0.011841,-0.044556,0.997192,-0.244141,0.061035,-0.305176"
"0.010864,-0.044067,1.002075,-0.305176,-0.122070,-0.305176"
"0.010498,-0.044678,1.005005,-0.244141,0.000000,-0.305176"
"0.010376,-0.045166,1.001709,-0.122070,0.122070,-0.305176"
"0.009521,-0.046509,0.996460,-0.244141,0.000000,-0.305176"
"0.009888,-0.046265,1.000244,-0.366211,-0.122070,-0.244141"
"0.010132,-0.046021,1.003784,-0.244141,0.000000,-0.244141"
